title_clean,company_clean,location_clean,desc_length,word_count,is_remote,has_contract_info,has_experience_info,has_education_info,has_salary_info,final_category
msn- research assistant in hydrogel materials,um6p - université mohammed vi polytechnique,maroc,395,46,0,0,0,1,0,MARKETING_COM
manager commercial btp,non spécifié,maroc,348,49,0,0,0,0,0,COMMERCIAL_VENTE
agent bureau d''ordre,huir - l''hôpital universitaire international de rabat,rabat,359,48,0,0,1,0,0,SPECIAL_AUTRES
directeur commercial secteur gardiennage nettoyage intérim,non spécifié,casablanca,407,54,0,1,1,1,0,COMMERCIAL_VENTE
responsable canal chr,sotherma,casablanca,465,63,0,0,1,1,0,RESSOURCES_HUMAINES
directeur de la comptabilité (h/f),cac (centrale automobile chérifienne),casablanca,396,55,0,0,1,0,0,DATA_IA
responsable qualité & certification,non spécifié,casablanca,433,59,0,0,0,1,0,PRODUCTION_INDUSTRIE
chargé de portefeuille,fondation arrawaj,agadir,368,46,0,0,0,1,0,SPECIAL_AUTRES
commercial senior,non spécifié,casablanca,402,52,0,0,1,1,0,COMMERCIAL_VENTE
responsable d''affaires industrie sénior (h/f),vinci energies afrique de l''ouest,casablanca,446,59,0,0,1,1,0,DATA_IA
directeur(trice) pédagogique,école supérieure du journalisme et de la communication,casablanca,364,51,0,0,0,1,0,MANAGEMENT_DIRECTION
chargé de portefeuille,fondation arrawaj,marrakech,495,66,0,0,0,1,0,SPECIAL_AUTRES
junior import/export logistics officer,non spécifié,casablanca,419,49,0,0,1,1,0,SPECIAL_AUTRES
ingénieur(e) qa (h/f),btechnologie,rabat,465,65,0,0,0,1,0,INGENIERIE
guide,jardin majorelle,marrakech,415,61,0,0,0,1,0,SPECIAL_AUTRES
collaborateur / collaboratrice comptable confirmé/e,soreco,rabat,362,48,0,0,1,1,1,COMPTABILITE_FINANCE
gestionnaire technique,atlas multiservices,casablanca,436,59,0,0,0,1,0,DATA_IA
superviseur travaux et patrimoine immobilier,atlas multiservices,casablanca,376,52,0,0,0,1,0,DATA_IA
visiteur médical (h/f),obk technologies auditec,rabat,470,68,0,1,0,0,0,SANTE_MEDICAL
technicien it,richbond,casablanca,447,60,0,0,1,1,0,PRODUCTION_INDUSTRIE
hôtesse d''accueil,domino hr morocco,casablanca,343,44,0,0,1,0,0,ADMINISTRATIF_SUPPORT
comptable clients,cac (centrale automobile chérifienne),casablanca,400,58,0,0,0,0,0,COMPTABILITE_FINANCE
comptable fournisseurs immobilisations,cac (centrale automobile chérifienne),casablanca,494,64,0,0,0,1,0,DATA_IA
gestionnaire risque commercants - kyc,attijari payment processing,casablanca,300,38,0,0,1,1,0,DATA_IA
gestionnaire gab,attijari payment processing,casablanca,384,52,0,0,1,1,0,DATA_IA
office manager/ exécutive assistant,société de développement des services publics de distribution,rabat,425,55,0,0,0,1,0,ADMINISTRATIF_SUPPORT
data engineer java / spark - confirmé / expert (h/f),btechnologie,rabat,371,54,0,0,1,1,0,IT_DEVELOPPEMENT
data engineer python / spark - confirmé /expert (h/f),btechnologie,rabat,385,52,0,0,1,0,0,IT_DEVELOPPEMENT
data engineer - big data / etl / teradata - confirmé /expert (h/f),btechnologie,rabat,438,59,0,0,1,0,0,IT_DEVELOPPEMENT
responsable administratif et financier (h/f),groupe azura,maroc,431,55,0,0,1,0,0,ADMINISTRATIF_SUPPORT
avis aux jeunes diplômés. intégrez unifitel et bénéficiez d''un tremplin vers les métiers financiers,unifitel,casablanca,347,48,0,1,0,1,0,SPECIAL_AUTRES
chargé de parc auto (h/f),non spécifié,maroc,394,56,0,0,1,1,0,SPECIAL_AUTRES
agent logistique,cac (centrale automobile chérifienne),casablanca,385,56,0,0,0,1,0,LOGISTIQUE_TRANSPORT
développeur c#/.net core,bricoma,casablanca,350,51,0,0,1,0,0,IT_DEVELOPPEMENT
internship offer - rfid firmware & mobile application developer,um6p - université mohammed vi polytechnique,maroc,392,49,0,0,0,0,0,IT_DEVELOPPEMENT
ingenieur en geophysique appliquee et modelisation geologique h/f,um6p - université mohammed vi polytechnique,maroc,474,62,0,1,0,1,0,INGENIERIE
responsable qualité opérationnelle - homologation produit/processus h/f,groupe azura,agadir,459,62,0,0,0,1,0,PRODUCTION_INDUSTRIE
senior instrumentation engineer,um6p - université mohammed vi polytechnique,maroc,428,50,0,0,1,0,0,SPECIAL_AUTRES
consultant avant-vente service,intelcia its,casablanca,403,55,0,0,0,0,0,COMMERCIAL_VENTE
directeur du contrôle de gestion (h/f),carl rogers consulting,casablanca,297,44,0,0,1,1,0,MANAGEMENT_DIRECTION
responsable opérationnel assurance qualité h/f,groupe azura,agadir,462,66,0,0,0,1,0,PRODUCTION_INDUSTRIE
chargé(e) d''affaires,bank assafa,fes,359,50,0,0,0,1,0,DATA_IA
consultant technique salesforce,inetum,casablanca,347,41,0,0,0,0,0,COMMERCIAL_VENTE
juriste corporate senior,groupe addoha,casablanca,308,45,0,0,1,0,0,JURIDIQUE_DROIT
auditeur qualité interne h/f,groupe azura,agadir,471,68,0,0,0,1,0,COMPTABILITE_FINANCE
consultant rh expérimenté (h/f),rekrute,casablanca,317,45,0,0,1,1,0,RESSOURCES_HUMAINES
chef de projets rse,non spécifié,tanger,318,47,0,0,1,1,0,MANAGEMENT_DIRECTION
data analyste,manpower agences,rabat,306,48,0,0,0,1,0,IT_DEVELOPPEMENT
responsable contrôle de gestion industriel,non spécifié,casablanca,283,36,0,0,0,1,0,MANAGEMENT_DIRECTION
chargé unité documentation,apee - association pour la promotion de l’enseignement d’excellence,maroc,323,44,0,0,0,1,0,SPECIAL_AUTRES
"customer support representative – logistics (nederlands sprekend, 100% remote)",foundever (ex sitel group),casablanca,420,55,1,0,0,0,0,SPECIAL_AUTRES
klantendienstmedewerker – leider in belgische telecommunicatie,foundever (ex sitel group),rabat,365,33,0,0,0,0,0,TELECOM_RESEAUX
responsable commercial de marque - secteur it,disty technologies,casablanca,396,55,0,0,0,1,0,COMMERCIAL_VENTE
ingénieur informatique - technico-commercial,disty technologies,casablanca,346,44,0,0,0,1,0,COMMERCIAL_VENTE
conseiller commercial - matériel et solutions informatiques,disty technologies,casablanca,333,41,0,0,0,0,0,COMMERCIAL_VENTE
engineer aiot robotic lab,um6p - université mohammed vi polytechnique,maroc,457,59,0,0,0,1,0,IT_DEVELOPPEMENT
sales executive – closing expert,weclose,casablanca,406,57,0,0,1,0,1,COMMERCIAL_VENTE
high-performance closer – marché francophone,weclose,casablanca,397,56,0,0,0,0,0,SPECIAL_AUTRES
consultant commercial closing / weclose,weclose,casablanca,310,42,0,0,0,0,0,COMMERCIAL_VENTE
conseillers clients en assurance (réception d''appels) - casablanca,foundever (ex sitel group),casablanca,367,50,0,0,0,0,0,SPECIAL_AUTRES
nous recrutons des conseillers clients en réception d''appel sur notre site à yaacoub el mansour,foundever (ex sitel group),casablanca,418,56,0,1,0,1,1,SPECIAL_AUTRES
gestionnaire administratif des marchés publics et privés,claes medical service,casablanca,379,53,0,0,0,1,0,DATA_IA
payroll specialist / spécialiste paie,moore casablanca,casablanca,374,56,0,1,0,1,0,DATA_IA
agents opérations,atlas multiservices,casablanca,437,60,0,0,0,1,0,SPECIAL_AUTRES
chef de vente automobile,non spécifié,maroc,342,53,0,0,0,1,0,DATA_IA
process engineer,um6p - université mohammed vi polytechnique,maroc,402,52,0,0,0,1,0,SPECIAL_AUTRES
internship offer - rfid firmware & mobile application developer,um6p - université mohammed vi polytechnique,maroc,347,42,0,1,0,0,0,IT_DEVELOPPEMENT
chef de vente automobile,non spécifié,maroc,335,45,0,0,0,1,0,DATA_IA
commercial regional,attijari payment processing,rabat,429,62,0,0,1,1,0,COMMERCIAL_VENTE
commercial regional,attijari payment processing,casablanca,393,51,0,0,1,1,0,COMMERCIAL_VENTE
chef comptable,attijari payment processing,casablanca,483,63,0,0,1,1,0,COMPTABILITE_FINANCE
commercial regional,attijari payment processing,tanger,381,51,0,0,1,1,0,COMMERCIAL_VENTE
chimiste – o&m,dakhla water & energy company,maroc,289,42,0,0,0,1,0,SPECIAL_AUTRES
bartender f&b services - school of hospitality business and management,um6p - université mohammed vi polytechnique,maroc,354,46,0,0,0,0,0,SPECIAL_AUTRES
chargé(e) de qualité - smq iso 9001,foods and goods,maroc,361,49,0,0,0,0,0,PRODUCTION_INDUSTRIE
admissions coordinator - shbm,um6p - université mohammed vi polytechnique,maroc,457,69,0,0,0,1,0,SPECIAL_AUTRES
chargé d''affaires ( entreprises / corporate),bank al yousr,casablanca,419,54,0,0,0,1,0,DATA_IA
campagne de recrutement de stagiaires pfe 2026,akkodis maroc,casablanca,410,52,0,0,0,1,0,DATA_IA
¡tu oportunidad para crecer hablando español en tánger! - tanger,foundever (ex sitel group),tanger,413,60,0,0,0,0,0,SPECIAL_AUTRES
chargé(e) de marketing digital,fondation arrawaj,rabat,359,52,0,0,0,0,0,MARKETING_COM
assistante commerciale / technique,distamed sarl,rabat,334,40,0,0,0,1,0,COMMERCIAL_VENTE
responsable alumni,université internationale de rabat (uir),autres_villes,351,47,0,0,0,1,0,MANAGEMENT_DIRECTION
chargé(e) contrôle de gestion ressources humaines & reporting,non spécifié,maroc,338,49,0,0,0,1,0,DATA_IA
analyste qa - expert (h/f),btechnologie,rabat,297,45,0,0,1,1,0,IT_DEVELOPPEMENT
release manager salesforce - expert (h/f),btechnologie,rabat,374,50,0,0,1,0,0,COMMERCIAL_VENTE
référent validation - expert (h/f),btechnologie,rabat,344,49,0,0,1,1,0,SPECIAL_AUTRES
développeur fullstack .net /react /ts - expert (h/f),btechnologie,rabat,382,52,0,0,1,1,0,IT_DEVELOPPEMENT
chef de projet -test qa - expert /senior (h/f),btechnologie,rabat,395,58,0,0,1,0,0,IT_DEVELOPPEMENT
testeur salesforce automatisation robot framework - confirmé (h/f),btechnologie,rabat,326,41,0,0,1,0,0,COMMERCIAL_VENTE
référent validation - junior /confirmé (h/f),btechnologie,rabat,400,49,0,0,1,1,0,SPECIAL_AUTRES
gestionnaire administratif - junior /confirmé (h/f),btechnologie,rabat,362,49,0,0,1,0,0,DATA_IA
comptable fournisseurs - confirmé,btechnologie,rabat,308,42,0,0,1,0,0,COMPTABILITE_FINANCE
gestionnaire achats - confirmé (h/f),btechnologie,rabat,356,46,0,0,1,0,0,DATA_IA
chargé de traitement des mad et odv mre (h/f),attijariwafa bank,casablanca,447,64,0,0,1,1,1,DATA_IA
responsable santé & sécurité au travail,non spécifié,maroc,406,55,0,0,0,1,0,DATA_IA
specialiste achats,cnexia,casablanca,358,48,0,0,0,1,0,SPECIAL_AUTRES
chef de site automobile,non spécifié,el jadida,316,45,0,0,0,1,0,DATA_IA
chef de vente automobile,non spécifié,beni mellal,380,56,0,0,0,1,0,DATA_IA
chargé de marketing et qualité h/f,non spécifié,el jadida,374,51,0,0,0,1,0,MARKETING_COM
métreur-vérificateur,non spécifié,meknes,367,52,0,0,0,1,0,SPECIAL_AUTRES
responsable de site (secteur automobile),non spécifié,el jadida,372,51,0,0,0,0,0,DATA_IA
manager qualité (automobile) h/f,non spécifié,meknes,432,61,0,0,0,1,0,DATA_IA
directeur administratif et financier,non spécifié,meknes,439,59,0,0,0,1,0,ADMINISTRATIF_SUPPORT
assistant adv bilingue (h/f),maroc climate and security (mcs) - carrier,casablanca,371,54,0,0,1,0,0,DATA_IA
visual merchandising intern,ikea maroc,casablanca,449,59,0,0,0,0,0,SPECIAL_AUTRES
délégué hybride: médical et pharmaceutique,smollan morocco,casablanca,413,49,0,0,0,1,0,SANTE_MEDICAL
animateur hse,best biscuits maroc,maroc,324,47,0,0,1,1,0,PRODUCTION_INDUSTRIE
chef de projet infrastructure (f/h),sofrecom maroc,rabat,354,44,0,0,0,0,0,MANAGEMENT_DIRECTION
coordinateur audit & conformité,sofrecom maroc,maroc,382,53,0,0,0,0,0,DATA_IA
coordinateur qualité et amélioration continue,sofrecom maroc,maroc,484,64,0,0,0,1,0,PRODUCTION_INDUSTRIE
nous cherchons des vrais commerciaux! rejoins nous !! - package atteignant 25k-30k,eloan,tanger,325,44,0,0,0,0,1,DATA_IA
chargé(e) de la maintenance des sites (h/f),sorec,marrakech,443,62,0,0,0,1,0,DATA_IA
chargé(e) du suivi de facturation (h/f),sorec,rabat,322,49,0,0,0,1,0,SPECIAL_AUTRES
journaliste/animateur tv (h/f),sorec,rabat,394,48,0,0,0,1,0,SPECIAL_AUTRES
superviseur instrumentation & contrôle (i&c),dakhla water & energy company,maroc,375,49,0,0,0,0,0,MANAGEMENT_DIRECTION
opérateur de terrain,dakhla water & energy company,maroc,295,40,0,0,0,1,0,DATA_IA
superviseur électrique,dakhla water & energy company,maroc,398,55,0,0,1,0,0,MANAGEMENT_DIRECTION
superviseur mécanique,dakhla water & energy company,maroc,400,57,0,0,1,0,0,MANAGEMENT_DIRECTION
technicien instrumentation & contrôle (i&c),dakhla water & energy company,maroc,322,45,0,0,0,0,0,PRODUCTION_INDUSTRIE
technicien mécanique,dakhla water & energy company,maroc,382,49,0,0,1,0,0,PRODUCTION_INDUSTRIE
responsable qualité h/f,sgs maroc sa,mohammedia,363,53,0,0,0,1,0,PRODUCTION_INDUSTRIE
call center agent - inbound,air arabia,casablanca,415,59,0,0,0,0,0,SPECIAL_AUTRES
accountant - revenue cmn,air arabia,casablanca,407,57,0,0,0,1,0,COMPTABILITE_FINANCE
sales development representative,coface,casablanca,425,60,0,0,0,0,0,COMMERCIAL_VENTE
chargé de clientèle,bank assafa,casablanca,372,50,0,0,1,1,0,SPECIAL_AUTRES
aide comptable (h/f),non spécifié,casablanca,356,51,0,0,0,1,0,DATA_IA
conducteur de travaux (hydraulique),domino hr morocco,casablanca,385,52,0,1,1,1,0,PRODUCTION_INDUSTRIE
ingénieur mécanique (anglophone),domino hr morocco,kenitra,432,59,0,0,0,1,0,INGENIERIE
agents sav ( assistants techniques) h/f,manpower agences,casablanca,316,40,0,0,0,1,0,ADMINISTRATIF_SUPPORT
agent support commercial mid/long tail – (sidi maârouf),manpower agences,casablanca,324,43,0,0,1,1,0,DATA_IA
superviseur espaces verts,um6p - université mohammed vi polytechnique,maroc,319,43,0,0,0,1,0,MANAGEMENT_DIRECTION
superviseur fluide,um6p - université mohammed vi polytechnique,maroc,287,44,0,0,0,1,0,MANAGEMENT_DIRECTION
superviseur hebergements,um6p - université mohammed vi polytechnique,maroc,559,73,0,0,0,1,0,MANAGEMENT_DIRECTION
hse officer,um6p - université mohammed vi polytechnique,maroc,367,58,0,0,0,1,0,PRODUCTION_INDUSTRIE
superviseur seconds œuvres,um6p - université mohammed vi polytechnique,maroc,473,66,0,0,0,1,0,MANAGEMENT_DIRECTION
messanger,cnexia,rabat,324,44,0,0,0,1,0,SPECIAL_AUTRES
contrôleur permanent risques & finances (h/f),bank assafa,casablanca,443,64,0,0,0,1,0,COMPTABILITE_FINANCE
comptable,bank assafa,casablanca,326,46,0,0,0,1,0,COMPTABILITE_FINANCE
chargé(e) d''affaires,bank assafa,casablanca,387,52,0,0,0,1,0,DATA_IA
chef de projet si - moyens de paiement h/f,bank assafa,casablanca,336,49,0,0,0,0,0,DATA_IA
chef de projet organisation - confirmé / sénior (h/f),bank assafa,casablanca,373,48,0,0,1,1,0,MANAGEMENT_DIRECTION
chef de projet si - moe (plusieurs profils),bank assafa,casablanca,444,62,0,0,0,1,0,MANAGEMENT_DIRECTION
team manager francophone,foundever (ex sitel group),rabat,340,46,0,0,0,0,0,MANAGEMENT_DIRECTION
klantendienstmedewerker – leider in belgische telecommunicatie,foundever (ex sitel group),rabat,354,35,0,0,0,0,0,TELECOM_RESEAUX
"jobaanbieding: customer support representative – logistics (nederlands sprekend, 100% remote)",foundever (ex sitel group),casablanca,386,49,1,0,0,0,0,DATA_IA
opérateur.trice peintre en aéronautique,nicomatic,maroc,340,43,0,0,0,1,0,PRODUCTION_INDUSTRIE
consultant(e) rh,crit,casablanca,325,44,0,0,0,1,0,RESSOURCES_HUMAINES
payroll specialist / spécialiste paie,non spécifié,casablanca,433,68,0,1,0,0,0,DATA_IA
"urgent :conseillers commerciaux en assurance. rejoignez nous! primes déplafonnées, transport assuré.",eca assurances,casablanca,343,43,0,0,0,0,0,LOGISTIQUE_TRANSPORT
chargé de portefeuille commercial fret,atlas multiservices,casablanca,482,69,0,0,0,1,0,COMMERCIAL_VENTE
gestionnaire campement minier,aya gold & silver,maroc,344,48,0,0,0,1,0,DATA_IA
social media supervisor,atlas multiservices,casablanca,392,56,0,0,0,1,0,MARKETING_COM
comptable (h/f),automobile club du maroc,casablanca,339,49,0,0,0,0,0,COMPTABILITE_FINANCE
conseillers client technique en reception d''appel,cnexia,fes,379,47,0,1,0,0,0,SPECIAL_AUTRES
conseiller technique francophone,cnexia,rabat,360,45,0,1,0,0,0,SPECIAL_AUTRES
technicien(ne) en industrie pharmaceutique,capgemini engineering,casablanca,390,53,0,0,0,1,0,PRODUCTION_INDUSTRIE
chargée d’accueil & bureau d’ordre.,non spécifié,casablanca,397,52,0,0,0,1,0,ADMINISTRATIF_SUPPORT
professeurs d''enseignement supérieur directeur de spécialité (pesd) et professeurs assistants (pa) h/f,huir - l''hôpital universitaire international de rabat,rabat,435,59,0,0,0,0,0,ADMINISTRATIF_SUPPORT
assistant(e) de direction expérimenté(e) f/h,deloitte extended services,casablanca,388,50,0,0,1,0,0,ADMINISTRATIF_SUPPORT
directeur(trice) de la recherche médicale et de l''innovation,huir - l''hôpital universitaire international de rabat,rabat,429,57,0,0,1,1,0,MANAGEMENT_DIRECTION
ingénieur support java (f/h),sofrecom maroc,casablanca,428,57,0,0,0,1,0,IT_DEVELOPPEMENT
ingénieur support php (f/h),sofrecom maroc,casablanca,335,47,0,0,0,1,0,IT_DEVELOPPEMENT
people & project lead (h/f),afd.tech,rabat,376,52,0,0,1,0,0,SPECIAL_AUTRES
agent administratif rh,atlas multiservices,casablanca,454,59,0,0,0,1,0,RESSOURCES_HUMAINES
agent administratif rh,non spécifié,casablanca,336,47,0,0,0,1,0,RESSOURCES_HUMAINES
gestionnaire marketing et communication,atlas multiservices,casablanca,327,46,0,0,0,1,0,DATA_IA
gestionnaire qualité,atlas multiservices,casablanca,342,51,0,0,0,1,0,DATA_IA
responsable communication h/f,non spécifié,meknes,392,48,0,0,0,1,0,MARKETING_COM
responsable communication h/f,non spécifié,casablanca,409,51,0,0,0,1,0,MARKETING_COM
conseillers en réception d''appels avec prime de technicité,foundever (ex sitel group),casablanca,360,48,0,0,0,1,0,SPECIAL_AUTRES
"responsable logistique secteur du nettoyage, de la sécurité",non spécifié,casablanca,420,53,0,0,0,1,0,LOGISTIQUE_TRANSPORT
responsable sécurité secteur gardiennage et nettoyage,non spécifié,casablanca,398,52,0,0,0,0,0,PRODUCTION_INDUSTRIE
chief accoutant,cobco,casablanca,376,51,0,0,1,0,0,SPECIAL_AUTRES
nous recrutons des conseillers clients en réception d’appel pour l’assistance technique mobile.,foundever (ex sitel group),casablanca,347,45,0,0,0,1,0,DATA_IA
conseillers en réception d''appels– primes déplafonnées & challenges motivants,foundever (ex sitel group),casablanca,353,53,0,0,0,1,0,SPECIAL_AUTRES
conseiller commercial,weclose,casablanca,387,52,0,0,0,0,0,COMMERCIAL_VENTE
commercial b2c,weclose,casablanca,334,49,0,0,0,0,0,COMMERCIAL_VENTE
analyste risque h/f,non spécifié,meknes,369,52,0,0,0,1,0,SPECIAL_AUTRES
chargé(e) de clientèle – vente & accompagnement (casablanca),weclose,casablanca,379,51,0,0,0,0,0,COMMERCIAL_VENTE
pilote incident (h/f),sofrecom maroc,casablanca,425,57,0,0,0,0,0,SPECIAL_AUTRES
commercial btp,non spécifié,casablanca,388,57,0,0,1,0,0,COMMERCIAL_VENTE
superviseur service nettoyage,um6p - université mohammed vi polytechnique,maroc,503,74,0,0,0,1,0,MANAGEMENT_DIRECTION
superviseur f&b,um6p - université mohammed vi polytechnique,maroc,415,57,0,0,0,0,0,MANAGEMENT_DIRECTION
superviseur surete,um6p - université mohammed vi polytechnique,maroc,361,52,0,0,0,1,0,MANAGEMENT_DIRECTION
superviseur methodes,um6p - université mohammed vi polytechnique,maroc,407,58,0,0,0,1,0,MANAGEMENT_DIRECTION
superviseur parc-auto,um6p - université mohammed vi polytechnique,maroc,288,44,0,0,0,1,0,MANAGEMENT_DIRECTION
gestionnaire rh,atlas multiservices,maroc,382,57,0,0,0,1,0,DATA_IA
responsable administration du personnel – agirh (h/f),carl rogers consulting,casablanca,348,49,0,0,1,1,0,RESSOURCES_HUMAINES
responsable production,groupe le matin,casablanca,338,48,0,0,1,1,0,PRODUCTION_INDUSTRIE
responsable marketing et communication,groupe le matin,casablanca,436,58,0,0,0,1,0,MARKETING_COM
pilote planning (h/f),alten maroc,tetouan,367,57,0,0,0,1,0,SPECIAL_AUTRES
contrôleur de gestion senior,manpower agences,beni mellal,369,54,0,0,1,0,0,COMPTABILITE_FINANCE
pilote technique (h/f),alten maroc,rabat,367,52,0,0,0,1,0,SPECIAL_AUTRES
directeur marketing (h/f),carl rogers consulting,casablanca,357,50,0,0,0,1,0,MARKETING_COM
ingénieur maintenance (h/f),groupe bel,tanger,419,62,0,0,0,1,0,DATA_IA
facilities manager / ingénieur maintenance,manpower agences,agadir,337,45,0,0,0,1,0,DATA_IA
chargé d''affaires corporate,finéa,casablanca,386,54,0,0,1,1,0,DATA_IA
responsable approvisionnement & importations,non spécifié,casablanca,395,48,0,0,0,1,0,MANAGEMENT_DIRECTION
senior financial controller,um6p - université mohammed vi polytechnique,rabat,479,63,0,0,1,0,0,SPECIAL_AUTRES
facility manager h/f,mcdonald''s maroc,casablanca,432,57,0,0,0,1,0,MANAGEMENT_DIRECTION
développeur erp sage x3,crit,casablanca,400,55,0,0,1,1,0,IT_DEVELOPPEMENT
