title_clean,company_clean,location_clean,desc_length,word_count,is_remote,has_contract_info,has_experience_info,has_education_info,has_salary_info,balanced_category
chef d'agence boulevard nil casablanca,fondation arrawaj,casablanca,380,52,0,0,0,0,0,AUTRE
chef d'agence sala aljadida,fondation arrawaj,sala al jadida (maroc),331,46,0,0,0,0,0,AUTRE
chef d'agence taza,fondation arrawaj,taza (maroc),306,45,0,0,0,0,0,AUTRE
chef d'agence fes,fondation arrawaj,fès,406,55,0,0,0,0,0,AUTRE
chef d'équipe,non spécifié,casablanca,426,58,0,0,1,1,0,AUTRE
chef d'agence laayoune,fondation arrawaj,laâyoune (maroc),329,47,0,0,0,0,0,AUTRE
chef d'agence dakhla,fondation arrawaj,dakhla (maroc),392,55,0,0,0,0,0,AUTRE
agent de contrôle qualité,non spécifié,casablanca,334,47,0,0,0,1,0,AUTRE
chef d'agence mohammédia,fondation arrawaj,mohammedia,287,40,0,0,0,0,0,AUTRE
chef d'agence casablanca ain sbaa,fondation arrawaj,casablanca,360,51,0,0,0,0,0,AUTRE
chef d'agence bouznika,fondation arrawaj,bouznika (maroc),392,53,0,0,0,0,0,AUTRE
gestionnaire relation entreprises (h/f),attijariwafa bank,rabat,319,41,0,0,0,1,0,AUTRE
nous recrutons deux infirmières de travail polyvalentes,foundever (ex sitel group),casablanca,431,62,0,0,0,1,0,AUTRE
resource manager hispanophone,akkodis maroc,casablanca,353,48,0,0,0,0,0,MANAGEMENT
key account manager (h/f),locamed,rabat,426,56,0,0,1,0,0,COMMERCIAL_VENTE
responsable de stock (h/f),locamed,rabat,524,81,0,0,0,1,0,MANAGEMENT
finance officer,smollan morocco,casablanca,328,44,0,0,0,0,0,AUTRE
agent de production ftth (réception d'appel),intelcia its,casablanca,406,56,0,0,0,1,0,PRODUCTION_INDUSTRIE
chargé(e) de compte (télévente b2b),intelcia its,casablanca,332,45,0,0,0,1,0,AUTRE
cadre financier -fiscaliste,bank al yousr,casablanca,332,49,0,0,0,1,0,AUTRE
customs senior specialist,yazaki morocco,tanger,379,51,0,0,0,0,0,AUTRE
conseiller de clientèle germanophone,dxc - cdg,salé,320,47,0,0,0,1,1,AUTRE
conseiller de clientèle néerlandais,dxc - cdg,technopolis (maroc),412,60,0,0,0,1,0,AUTRE
coordinateur ordonnancement,groupe azura,agadir,404,55,0,0,0,1,0,AUTRE
technicien logistique import & national,groupe azura,agadir,412,59,0,0,0,1,0,LOGISTIQUE_TRANSPORT
chargé de clientèle (h/f),bank assafa,taza (maroc),330,49,0,0,0,1,0,AUTRE
¡tu oportunidad para crecer hablando español en tánger! - tanger,foundever (ex sitel group),tanger,406,56,0,0,0,0,0,AUTRE
chargé de clientèle (baladia),manpower agences,meknès (maroc),335,46,0,0,0,1,1,AUTRE
chargé de clientéle carré eden,manpower agences,marrakech,365,51,0,0,0,1,1,AUTRE
chargé de clientéle anfa,manpower agences,casablanca,350,45,0,0,0,1,1,AUTRE
stage pfe – génie industriel el jorf / el jadida,non spécifié,el jadida (maroc),338,47,0,1,0,0,0,AUTRE
stage pfe – génie industriel,non spécifié,casablanca,388,51,0,1,0,0,0,AUTRE
stage pfe – commercial anglophone,non spécifié,casablanca,401,52,0,1,0,1,0,COMMERCIAL_VENTE
stage pfe – commercial / business development,non spécifié,casablanca,506,70,0,1,0,1,0,COMMERCIAL_VENTE
cadre cyber sécurité,bourse de casablanca,casablanca,404,63,0,0,0,1,0,AUTRE
chef de production,fairly,casablanca,480,69,0,0,0,0,0,PRODUCTION_INDUSTRIE
assistante de direction générale,crit,casablanca,407,53,0,0,0,1,0,ADMINISTRATIF
chargé de portefeuille,fondation arrawaj,machraa bel ksiri (maroc),399,56,0,0,0,1,0,AUTRE
assistant de recherche en liaison scientifique,um6p - université mohammed vi polytechnique,benguerir (maroc),413,54,0,0,0,1,0,ADMINISTRATIF
infirmier d'état,atlas multiservices,casablanca,503,71,0,0,0,1,0,AUTRE
commercial (h/f),crit,agadir,324,46,0,0,0,1,0,COMMERCIAL_VENTE
déposez votre candidature spontanée,eca assurances,casablanca,390,45,0,0,0,0,0,AUTRE
assistante sociale h/f,atlas multiservices,casablanca,358,47,0,0,0,1,0,ADMINISTRATIF
charges relation client,manpower agences,casablanca,385,55,0,0,0,0,0,AUTRE
adjoint(e) responsable pépinière ( international nursery),groupe azura,agadir,418,58,0,0,0,1,0,MANAGEMENT
technicien support informatique (h/f),foods and goods,bouskoura (maroc),423,58,0,0,0,1,0,PRODUCTION_INDUSTRIE
contrôleur de gestion (h/f),groupe label'vie - carrefour,dar bouazza (maroc),358,48,0,0,0,1,0,COMPTABILITE_FINANCE
manager de rayon traiteur - expérience exigée en distribution ou restauration collective,groupe label'vie - carrefour,marrakech,339,50,0,0,0,1,0,MANAGEMENT
manager de rayon liquide,groupe label'vie - carrefour,berrechid (maroc),414,57,0,0,0,1,0,MANAGEMENT
ingénieur système h/f,université internationale de rabat (uir),rabat,447,59,0,0,0,0,0,INGENIERIE
webmaster,devink,casablanca,346,52,0,0,0,1,0,IT_DEVELOPPEMENT
manager de rayon epcs (electroménager et multimédia) - expérience exigée en electroménager,groupe label'vie - carrefour,casablanca,351,43,0,0,0,1,0,MANAGEMENT
manager de rayon traiteur (chef cuisinier),groupe label'vie - carrefour,témara (maroc),315,45,0,0,0,1,0,MANAGEMENT
manager de rayon boucherie - expérience exigée en boucherie,groupe label'vie - carrefour,témara (maroc),363,47,0,0,0,1,0,MANAGEMENT
manager de rayon traiteur (chef cuisinier),groupe label'vie - carrefour,agadir,330,46,0,0,0,1,0,MANAGEMENT
responsable administratif et financier (raf),orh assessment,agadir,412,57,0,0,1,1,0,ADMINISTRATIF
opportunité eca : conseillers commerciaux avec salaire fixe 5000 dhs + primes déplafonnées+transport,eca assurances,casablanca,395,57,0,1,0,0,1,LOGISTIQUE_TRANSPORT
pilote documentation h/f,alten maroc,fès,420,58,0,0,0,1,0,AUTRE
responsable transformation internationale h/f,alten maroc,rabat,401,53,0,0,0,0,0,MANAGEMENT
chargé(e) marketing commercial,groupe label'vie - carrefour,casablanca,356,42,0,0,0,1,0,COMMERCIAL_VENTE
agent commercial,locamed,casablanca,388,55,0,0,1,0,0,COMMERCIAL_VENTE
project management partner,um6p - université mohammed vi polytechnique,benguerir (maroc),518,75,0,0,1,1,0,AUTRE
management assistant,manpower agences,agadir,398,54,0,1,0,1,0,ADMINISTRATIF
commercial industrie fuel,winxo,casablanca,481,70,0,0,0,1,0,COMMERCIAL_VENTE
program lead cooplab,um6p - université mohammed vi polytechnique,benguerir (maroc),438,59,0,0,0,0,0,AUTRE
hr specialist,manpower agences,agadir,436,61,0,0,0,0,0,AUTRE
technicien maintenance,richbond,casablanca,357,44,0,0,1,0,0,PRODUCTION_INDUSTRIE
profiles néerlandophones,akkodis maroc,tanger,428,56,0,0,0,0,0,AUTRE
téléconseiller,richbond,casablanca,341,43,0,0,0,1,0,AUTRE
coordinateur financier réceptions & stocks débutant en interim,manpower agences,mohammedia,363,53,0,0,1,1,0,AUTRE
chef trésorerie h/f,alh holding,casablanca,358,48,0,0,0,0,0,AUTRE
chef de projet data,fmps  - fondation marocaine du préscolaire,rabat,314,48,0,0,0,1,0,MANAGEMENT
concepteur développeur php (h/f),sofrecom maroc,casablanca,497,70,0,0,1,0,0,IT_DEVELOPPEMENT
agent de sécurité,non spécifié,casablanca,385,51,0,0,0,0,0,AUTRE
commercial (h/f),devink,casablanca,399,56,0,0,1,0,0,COMMERCIAL_VENTE
assistante de direction,devink,casablanca,476,64,0,0,0,1,0,ADMINISTRATIF
agent d'encaissement h/f,université internationale de rabat (uir),rabat,399,56,0,0,0,1,0,AUTRE
chargé de clientèle - oujda et régions,bank of africa,oujda (maroc),368,55,0,0,0,1,0,AUTRE
chargé de clientèle - tanger et régions,bank of africa,tanger,389,58,0,0,0,1,0,AUTRE
chargé d'appui commercial - tanger et régions,bank of africa,tanger,336,47,0,0,0,1,0,COMMERCIAL_VENTE
chargé d'appui commercial - laâyoune et régions,bank of africa,laâyoune (maroc),358,50,0,0,0,1,0,COMMERCIAL_VENTE
chargé de clientèle - laâyoune et régions,bank of africa,laâyoune (maroc),409,58,0,0,0,1,0,AUTRE
chargé de clientèle - agadir et régions,bank of africa,agadir,447,64,0,0,0,1,0,AUTRE
chargé d'appui commercial - agadir et régions,bank of africa,agadir,338,46,0,0,0,1,0,COMMERCIAL_VENTE
chargé d'appui commercial - marrakech et régions,bank of africa,marrakech,360,51,0,0,0,1,0,COMMERCIAL_VENTE
chargé de clientèle - marrakech et régions,bank of africa,marrakech,412,60,0,0,0,1,0,AUTRE
chargé d'appui commercial,bank of africa,fès,315,45,0,0,0,1,0,COMMERCIAL_VENTE
chargé de clientèle,bank of africa,fès,387,56,0,0,0,1,0,AUTRE
chargé de clientèle,bank of africa,casablanca,353,48,0,0,0,1,0,AUTRE
chargé d'appui commercial,bank of africa,casablanca,311,43,0,0,0,1,0,COMMERCIAL_VENTE
credit analyst bilingual (m/f),maroc climate and security (mcs) - carrier,casablanca,427,64,0,0,0,1,0,AUTRE
data analyst h/f,alten maroc,rabat,423,59,0,0,0,0,0,DATA_IA
pilote de documentation technique tcs (diversité véhicule) h/f,alten maroc,fès,454,64,0,0,0,1,0,AUTRE
web marketer,bank al yousr,casablanca,334,51,0,0,1,1,0,AUTRE
ingénieur backend java/swift – secteur bancaire h/f,alten maroc,rabat,380,53,0,0,0,1,0,IT_DEVELOPPEMENT
ingénieur génie civil – conduite de chantier industriel,bab nakhil,tanger,408,58,0,0,0,0,0,INGENIERIE
contrôleur de gestion,amanys pharma,ain aouda (maroc),380,52,0,0,1,1,0,COMPTABILITE_FINANCE
pharmacien(ne) chargé(e) de validation,amanys pharma,ain aouda (maroc),447,61,0,0,0,1,0,AUTRE
développeur intégration erp – talend & kinaxis rapidresponse h/f,alten maroc,fès,447,60,0,0,0,0,0,IT_DEVELOPPEMENT
analyste market intelligence,groupe label'vie - carrefour,casablanca,429,56,0,0,0,1,0,AUTRE
chef de mission – expertise comptable (h/f),non spécifié,casablanca,354,47,0,0,0,0,0,COMPTABILITE_FINANCE
concepteur outillage aéronautique,akkodis maroc,tanger,387,48,0,0,1,0,0,AUTRE
développeur python / sql (h/f),btechnologie,rabat,384,53,0,0,1,1,0,IT_DEVELOPPEMENT
gestionnaire administratif des marchés publics et privés,claes medical service,casablanca,439,59,0,0,0,1,0,ADMINISTRATIF
opérateur machine,non spécifié,meknès (maroc),380,47,0,0,1,1,0,PRODUCTION_INDUSTRIE
coordinatrice du service après vente,claes medical service,casablanca,448,58,0,0,0,1,0,AUTRE
tech lead php (h/f),sofrecom maroc,casablanca,409,57,0,0,0,1,0,IT_DEVELOPPEMENT
chargé de développement communication-freelance,akkodis maroc,tanger,407,55,0,0,0,1,0,AUTRE
stagiaire pfe -manager de rayon-,groupe label'vie - carrefour,tout le maroc (maroc),270,34,0,0,0,1,0,MANAGEMENT
directrice de crèche,fmps  - fondation marocaine du préscolaire,casablanca,423,60,0,0,0,1,0,AUTRE
infographiste,fmps  - fondation marocaine du préscolaire,rabat,388,55,0,1,0,1,0,AUTRE
responsable développement rh,fmps  - fondation marocaine du préscolaire,rabat,440,67,0,0,0,1,0,RESSOURCES_HUMAINES
chef de division rémunération et paie,fmps  - fondation marocaine du préscolaire,rabat,378,60,0,0,0,1,1,MANAGEMENT
ingénieur fibre offre sur mesure,btechnologie,rabat,291,42,0,0,0,1,0,INGENIERIE
testeur automatisation - confirmé (h/f),btechnologie,rabat,372,51,0,0,0,1,0,AUTRE
consultant juridique junior affaires judiciaires (h/f),attijariwafa bank,casablanca,368,53,0,0,1,1,0,AUTRE
gestionnaire clientèle (h/f),attijariwafa bank,rabat,439,56,0,0,0,1,0,AUTRE
digital marketing specialist (h/f),maroc climate and security (mcs) - carrier,casablanca,315,45,0,0,0,1,0,MARKETING_COM
chargé(e) trade marketing,groupe label'vie - carrefour,casablanca,368,50,0,0,0,1,0,MARKETING_COM
attaché commercial ( sidi bernoussi ),manpower agences,casablanca,303,44,0,0,0,1,0,COMMERCIAL_VENTE
msn- research assistant in hydrogel materials,um6p - université mohammed vi polytechnique,benguerir (maroc),395,46,0,0,0,1,0,ADMINISTRATIF
manager commercial btp,non spécifié,errachidia (maroc),348,49,0,0,0,0,0,COMMERCIAL_VENTE
agent bureau d'ordre,huir - l'hôpital universitaire international de rabat,rabat,359,48,0,0,1,0,0,AUTRE
directeur commercial secteur gardiennage nettoyage intérim,non spécifié,casablanca,407,54,0,0,1,1,0,COMMERCIAL_VENTE
responsable canal chr,sotherma,casablanca,465,63,0,0,1,1,0,MANAGEMENT
directeur de la comptabilité (h/f),cac (centrale automobile chérifienne),casablanca,396,55,0,0,0,0,0,COMPTABILITE_FINANCE
responsable qualité & certification,non spécifié,casablanca,433,59,0,0,0,1,0,MANAGEMENT
chargé de portefeuille,fondation arrawaj,agadir,368,46,0,0,0,1,0,AUTRE
commercial senior,non spécifié,casablanca,402,52,0,0,1,1,0,COMMERCIAL_VENTE
responsable d'affaires industrie sénior (h/f),vinci energies afrique de l'ouest,casablanca,446,59,0,0,1,1,0,MANAGEMENT
directeur(trice) pédagogique,école supérieure du journalisme et de la communication,casablanca,364,51,0,0,0,0,0,MANAGEMENT
chargé de portefeuille,fondation arrawaj,marrakech,495,66,0,0,0,1,0,AUTRE
junior import/export logistics officer,non spécifié,casablanca,419,49,0,0,1,1,0,AUTRE
ingénieur(e) qa (h/f),btechnologie,rabat,465,65,0,0,0,1,0,INGENIERIE
guide,jardin majorelle,marrakech,415,61,0,0,0,1,0,AUTRE
collaborateur / collaboratrice comptable confirmé/e,soreco,rabat,362,48,0,0,0,1,1,COMPTABILITE_FINANCE
gestionnaire technique,atlas multiservices,casablanca,436,59,0,0,0,1,0,AUTRE
superviseur travaux et patrimoine immobilier,atlas multiservices,casablanca,376,52,0,0,0,1,0,AUTRE
visiteur médical (h/f),obk technologies auditec,rabat,470,68,0,1,0,0,0,AUTRE
technicien it,richbond,casablanca,447,60,0,0,1,1,0,PRODUCTION_INDUSTRIE
hôtesse d'accueil,domino hr morocco,casablanca,343,44,0,0,1,0,0,ADMINISTRATIF
comptable clients,cac (centrale automobile chérifienne),casablanca,400,58,0,0,0,0,0,COMPTABILITE_FINANCE
comptable fournisseurs immobilisations,cac (centrale automobile chérifienne),casablanca,494,64,0,0,0,1,0,COMPTABILITE_FINANCE
gestionnaire risque commercants - kyc,attijari payment processing,casablanca,300,38,0,0,0,1,0,AUTRE
gestionnaire gab,attijari payment processing,casablanca,384,52,0,0,0,1,0,AUTRE
office manager/ exécutive assistant,société de développement des services publics de distribution,rabat,425,55,0,0,0,1,0,ADMINISTRATIF
data engineer java / spark - confirmé / expert (h/f),btechnologie,rabat,371,54,0,0,0,1,0,AUTRE
data engineer python / spark - confirmé /expert (h/f),btechnologie,rabat,385,52,0,0,0,0,0,AUTRE
data engineer - big data / etl / teradata - confirmé /expert (h/f),btechnologie,rabat,438,59,0,0,0,0,0,AUTRE
responsable administratif et financier (h/f),groupe azura,dakhla (maroc),431,55,0,0,0,0,0,ADMINISTRATIF
avis aux jeunes diplômés. intégrez unifitel et bénéficiez d'un tremplin vers les métiers financiers,unifitel,casablanca,347,48,0,1,0,1,0,AUTRE
chargé de parc auto (h/f),non spécifié,bouskoura (maroc),394,56,0,0,0,1,0,AUTRE
agent logistique,cac (centrale automobile chérifienne),casablanca,385,56,0,0,0,1,0,LOGISTIQUE_TRANSPORT
développeur c#/.net core,bricoma,casablanca,350,51,0,0,1,0,0,IT_DEVELOPPEMENT
internship offer - rfid firmware & mobile application developer,um6p - université mohammed vi polytechnique,benguerir (maroc),392,49,0,0,0,0,0,IT_DEVELOPPEMENT
ingenieur en geophysique appliquee et modelisation geologique h/f,um6p - université mohammed vi polytechnique,benguerir (maroc),474,62,0,1,0,1,0,INGENIERIE
responsable qualité opérationnelle - homologation produit/processus h/f,groupe azura,agadir,459,62,0,0,0,1,0,MANAGEMENT
senior instrumentation engineer,um6p - université mohammed vi polytechnique,benguerir (maroc),428,50,0,0,1,0,0,AUTRE
consultant avant-vente service,intelcia its,casablanca,403,55,0,0,0,0,0,AUTRE
directeur du contrôle de gestion (h/f),carl rogers consulting,casablanca,297,44,0,0,0,1,0,MANAGEMENT
responsable opérationnel assurance qualité h/f,groupe azura,agadir,462,66,0,0,0,1,0,MANAGEMENT
chargé(e) d'affaires,bank assafa,fès,359,50,0,0,0,1,0,AUTRE
consultant technique salesforce,inetum,casablanca,347,41,0,0,0,0,0,COMMERCIAL_VENTE
juriste corporate senior,groupe addoha,casablanca,308,45,0,0,1,0,0,AUTRE
auditeur qualité interne h/f,groupe azura,agadir,471,68,0,0,0,1,0,COMPTABILITE_FINANCE
consultant rh expérimenté (h/f),rekrute,casablanca,317,45,0,0,1,1,0,RESSOURCES_HUMAINES
chef de projets rse,non spécifié,tanger,318,47,0,0,1,1,0,MANAGEMENT
data analyste,manpower agences,rabat,306,48,0,0,0,1,0,DATA_IA
responsable contrôle de gestion industriel,non spécifié,casablanca,283,36,0,0,0,1,0,MANAGEMENT
chargé unité documentation,apee - association pour la promotion de l’enseignement d’excellence,benguerir (maroc),323,44,0,0,0,1,0,AUTRE
"customer support representative – logistics (nederlands sprekend, 100% remote)",foundever (ex sitel group),casablanca,420,55,1,0,0,0,0,AUTRE
klantendienstmedewerker – leider in belgische telecommunicatie,foundever (ex sitel group),rabat,365,33,0,0,0,0,0,AUTRE
responsable commercial de marque - secteur it,disty technologies,casablanca,396,55,0,0,0,1,0,COMMERCIAL_VENTE
ingénieur informatique - technico-commercial,disty technologies,casablanca,346,44,0,0,0,0,0,COMMERCIAL_VENTE
conseiller commercial - matériel et solutions informatiques,disty technologies,casablanca,333,41,0,0,0,0,0,COMMERCIAL_VENTE
engineer aiot robotic lab,um6p - université mohammed vi polytechnique,benguerir (maroc),457,59,0,0,0,1,0,IT_DEVELOPPEMENT
sales executive – closing expert,weclose,casablanca,406,57,0,0,0,0,0,COMMERCIAL_VENTE
high-performance closer – marché francophone,weclose,casablanca,397,56,0,0,0,0,0,AUTRE
consultant commercial closing / weclose,weclose,casablanca,310,42,0,0,0,0,0,COMMERCIAL_VENTE
conseillers clients en assurance (réception d'appels) - casablanca,foundever (ex sitel group),casablanca,367,50,0,0,0,0,0,AUTRE
nous recrutons des conseillers clients en réception d'appel sur notre site à yaacoub el mansour,foundever (ex sitel group),casablanca,418,56,0,1,0,1,1,AUTRE
gestionnaire administratif des marchés publics et privés,claes medical service,casablanca,379,53,0,0,0,1,0,ADMINISTRATIF
payroll specialist / spécialiste paie,moore casablanca,casablanca,374,56,0,1,0,1,0,AUTRE
agents opérations,atlas multiservices,casablanca,437,60,0,0,0,1,0,AUTRE
chef de vente automobile,non spécifié,khénifra (maroc),342,53,0,0,0,1,0,MANAGEMENT
process engineer,um6p - université mohammed vi polytechnique,benguerir (maroc),402,52,0,0,0,0,0,AUTRE
internship offer - rfid firmware & mobile application developer,um6p - université mohammed vi polytechnique,benguerir (maroc),347,42,0,1,0,0,0,IT_DEVELOPPEMENT
chef de vente automobile,non spécifié,khémisset (maroc),335,45,0,0,0,1,0,MANAGEMENT
commercial regional,attijari payment processing,rabat,429,62,0,0,0,1,0,COMMERCIAL_VENTE
commercial regional,attijari payment processing,casablanca,393,51,0,0,0,1,0,COMMERCIAL_VENTE
chef comptable,attijari payment processing,casablanca,483,63,0,0,1,1,0,COMPTABILITE_FINANCE
commercial regional,attijari payment processing,tanger,381,51,0,0,0,1,0,COMMERCIAL_VENTE
chimiste – o&m,dakhla water & energy company,bir anzarane - dakhla (maroc),289,42,0,0,0,1,0,AUTRE
bartender f&b services - school of hospitality business and management,um6p - université mohammed vi polytechnique,benguerir (maroc),354,46,0,0,0,0,0,AUTRE
chargé(e) de qualité - smq iso 9001,foods and goods,bouskoura (maroc),361,49,0,0,0,0,0,AUTRE
admissions coordinator - shbm,um6p - université mohammed vi polytechnique,benguerir (maroc),457,69,0,0,0,1,0,AUTRE
chargé d'affaires ( entreprises / corporate),bank al yousr,casablanca,419,54,0,0,0,1,0,AUTRE
campagne de recrutement de stagiaires pfe 2026,akkodis maroc,casablanca,410,52,0,0,0,1,0,AUTRE
¡tu oportunidad para crecer hablando español en tánger! - tanger,foundever (ex sitel group),tanger,413,60,0,0,0,0,0,AUTRE
chargé(e) de marketing digital,fondation arrawaj,rabat,359,52,0,0,0,0,0,MARKETING_COM
assistante commerciale / technique,distamed sarl,rabat,334,40,0,0,0,1,0,COMMERCIAL_VENTE
responsable alumni,université internationale de rabat (uir),alumni relations manager,351,47,0,0,0,1,0,MANAGEMENT
